cash_type,money,timestamp,coffee_name_americano,coffee_name_americano with milk,coffee_name_cappuccino,coffee_name_cocoa,coffee_name_cortado,coffee_name_espresso,coffee_name_hot chocolate,coffee_name_latte
0,32.82,1718559976,False,True,False,False,False,False,False,False
0,27.92,1718614644,True,False,False,False,False,False,False,False
0,27.92,1718619125,False,False,False,False,True,False,False,False
0,27.92,1718619217,False,False,False,False,True,False,False,False
0,37.72,1718621751,False,False,True,False,False,False,False,False
0,37.72,1718635895,False,False,True,False,False,False,False,False
0,37.72,1718643013,False,False,True,False,False,False,False,False
0,37.72,1718643071,False,False,True,False,False,False,False,False
0,27.92,1718643156,True,False,False,False,False,False,False,False
0,27.92,1718650279,True,False,False,False,False,False,False,False
0,32.82,1718658971,False,True,False,False,False,False,False,False
0,27.92,1718719446,True,False,False,False,False,False,False,False
0,37.72,1718719512,False,False,True,False,False,False,False,False
0,37.72,1718738440,False,False,True,False,False,False,False,False
0,37.72,1718738498,False,False,True,False,False,False,False,False
0,27.92,1718742949,False,False,False,False,True,False,False,False
0,32.82,1718745649,False,True,False,False,False,False,False,False
0,32.82,1718745738,False,True,False,False,False,False,False,False
0,37.72,1718783239,False,False,False,False,False,False,False,True
0,27.92,1718785074,False,False,False,False,True,False,False,False
0,27.92,1718794440,True,False,False,False,False,False,False,False
0,37.72,1718795487,False,False,False,False,False,False,False,True
0,37.72,1718795551,False,False,False,True,False,False,False,False
0,32.82,1718806896,False,True,False,False,False,False,False,False
0,37.72,1718821723,False,False,True,False,False,False,False,False
0,37.72,1718821798,False,False,False,False,False,False,False,True
0,32.82,1718825491,False,True,False,False,False,False,False,False
0,37.72,1718832539,False,False,True,False,False,False,False,False
0,32.82,1718832603,False,True,False,False,False,False,False,False
0,37.72,1718880606,False,False,False,False,False,False,False,True
0,37.72,1718909942,False,False,False,False,False,False,False,True
0,37.72,1718910000,False,False,False,False,False,False,False,True
0,37.72,1718919550,False,False,False,False,False,False,False,True
0,37.72,1718920660,False,False,False,False,False,False,False,True
0,32.82,1718920757,False,True,False,False,False,False,False,False
0,37.72,1718963995,False,False,False,False,False,False,False,True
0,27.92,1718964100,True,False,False,False,False,False,False,False
0,32.82,1718975959,False,True,False,False,False,False,False,False
0,32.82,1718976031,False,True,False,False,False,False,False,False
0,23.02,1718993536,False,False,False,False,False,True,False,False
0,37.72,1718998226,False,False,False,False,False,False,False,True
0,37.72,1718999226,False,False,True,False,False,False,False,False
0,37.72,1718999286,False,False,True,False,False,False,False,False
0,37.72,1718999394,False,False,True,False,False,False,False,False
0,37.72,1718999460,False,False,True,False,False,False,False,False
0,27.92,1718999538,True,False,False,False,False,False,False,False
0,32.82,1718999737,False,True,False,False,False,False,False,False
0,27.92,1719045590,False,False,False,False,True,False,False,False
0,32.82,1719049068,False,True,False,False,False,False,False,False
0,32.82,1719060795,False,True,False,False,False,False,False,False
0,37.72,1719070640,False,False,False,False,False,False,False,True
0,37.72,1719094222,False,False,True,False,False,False,False,False
0,32.82,1719166321,False,True,False,False,False,False,False,False
0,32.82,1719166430,False,True,False,False,False,False,False,False
0,37.72,1719176806,False,False,True,False,False,False,False,False
0,37.72,1719178147,False,False,False,False,False,False,False,True
0,37.72,1719178236,False,False,True,False,False,False,False,False
0,32.82,1719229479,False,True,False,False,False,False,False,False
0,37.72,1719229776,False,False,True,False,False,False,False,False
0,37.72,1719229844,False,False,True,False,False,False,False,False
0,37.72,1719241348,False,False,False,False,False,False,False,True
0,37.72,1719247560,False,False,True,False,False,False,False,False
0,37.72,1719247620,False,False,True,False,False,False,False,False
0,37.72,1719303564,False,False,False,False,False,False,False,True
0,32.82,1719311306,False,True,False,False,False,False,False,False
0,32.82,1719311382,False,True,False,False,False,False,False,False
0,37.72,1719315292,False,False,True,False,False,False,False,False
0,37.72,1719394381,False,False,False,False,False,False,False,True
0,23.02,1719419549,False,False,False,False,False,True,False,False
0,27.92,1719419641,True,False,False,False,False,False,False,False
0,37.72,1719436913,False,False,False,False,False,False,False,True
0,37.72,1719437220,False,False,True,False,False,False,False,False
0,32.82,1719437294,False,True,False,False,False,False,False,False
0,32.82,1719479743,False,True,False,False,False,False,False,False
0,27.92,1719504708,False,False,False,False,True,False,False,False
0,32.82,1719524643,False,True,False,False,False,False,False,False
0,37.72,1719525031,False,False,True,False,False,False,False,False
0,27.92,1719562115,False,False,False,False,True,False,False,False
0,23.02,1719597113,False,False,False,False,False,True,False,False
0,32.82,1719611455,False,True,False,False,False,False,False,False
0,37.72,1719611521,False,False,False,False,False,False,False,True
0,37.72,1719613699,False,False,True,False,False,False,False,False
0,32.82,1719654430,False,True,False,False,False,False,False,False
0,32.82,1719661219,False,True,False,False,False,False,False,False
0,32.82,1719661286,False,True,False,False,False,False,False,False
0,37.72,1719664224,False,False,True,False,False,False,False,False
0,37.72,1719664302,False,False,True,False,False,False,False,False
0,37.72,1719681823,False,False,True,False,False,False,False,False
0,37.72,1719681892,False,False,False,False,False,False,True,False
0,37.72,1719696442,False,False,False,False,False,False,False,True
0,37.72,1719743289,False,False,False,False,False,False,False,True
0,23.02,1719752750,False,False,False,False,False,True,False,False
0,37.72,1719766481,False,False,False,False,False,False,True,False
0,32.82,1719781449,False,True,False,False,False,False,False,False
0,23.02,1719857246,False,False,False,False,False,True,False,False
0,37.72,1719860211,False,False,True,False,False,False,False,False
0,37.72,1719860274,False,False,True,False,False,False,False,False
0,32.82,1719916974,False,True,False,False,False,False,False,False
0,27.92,1719917100,True,False,False,False,False,False,False,False
0,37.72,1719924485,False,False,False,False,False,False,False,True
0,27.92,1719928993,True,False,False,False,False,False,False,False
0,32.82,1719937884,False,True,False,False,False,False,False,False
0,32.82,1719957743,False,True,False,False,False,False,False,False
0,32.82,1720014674,False,True,False,False,False,False,False,False
0,37.72,1720022476,False,False,True,False,False,False,False,False
0,37.72,1720025425,False,False,True,False,False,False,False,False
0,32.82,1720025595,False,True,False,False,False,False,False,False
0,32.82,1720025662,False,True,False,False,False,False,False,False
0,37.72,1720025731,False,False,False,False,False,False,False,True
0,23.02,1720025965,False,False,False,False,False,True,False,False
0,37.72,1720029541,False,False,True,False,False,False,False,False
0,37.72,1720033569,False,False,False,False,False,False,False,True
0,32.82,1720088783,False,True,False,False,False,False,False,False
0,27.92,1720088850,True,False,False,False,False,False,False,False
0,37.72,1720182028,False,False,False,True,False,False,False,False
0,32.82,1720187023,False,True,False,False,False,False,False,False
0,32.82,1720187083,False,True,False,False,False,False,False,False
0,23.02,1720205756,False,False,False,False,False,True,False,False
0,27.92,1720209307,True,False,False,False,False,False,False,False
0,23.02,1720217516,False,False,False,False,False,True,False,False
0,27.92,1720217883,True,False,False,False,False,False,False,False
0,27.92,1720217936,True,False,False,False,False,False,False,False
0,37.72,1720218001,False,False,True,False,False,False,False,False
0,32.82,1720218069,False,True,False,False,False,False,False,False
0,37.72,1720261686,False,False,False,False,False,False,False,True
0,32.82,1720286146,False,False,False,False,False,False,False,True
0,32.82,1720286221,False,False,False,False,False,False,False,True
0,32.82,1720292986,False,False,False,False,False,False,False,True
0,27.92,1720293039,False,True,False,False,False,False,False,False
0,32.82,1720343060,False,False,True,False,False,False,False,False
0,27.92,1720343669,False,True,False,False,False,False,False,False
0,27.92,1720343736,False,True,False,False,False,False,False,False
0,32.82,1720344528,False,False,True,False,False,False,False,False
0,32.82,1720344596,False,False,True,False,False,False,False,False
0,32.82,1720364190,False,False,False,False,False,False,True,False
0,32.82,1720364267,False,False,False,True,False,False,False,False
0,32.82,1720372070,False,False,False,False,False,False,False,True
0,32.82,1720380807,False,False,True,False,False,False,False,False
0,32.82,1720382491,False,False,False,False,False,False,True,False
0,27.92,1720391616,False,True,False,False,False,False,False,False
0,32.82,1720423987,False,False,False,False,False,False,False,True
0,23.02,1720440170,True,False,False,False,False,False,False,False
0,23.02,1720449624,True,False,False,False,False,False,False,False
0,27.92,1720467034,False,True,False,False,False,False,False,False
0,32.82,1720476886,False,False,False,False,False,False,False,True
0,27.92,1720520812,False,True,False,False,False,False,False,False
0,27.92,1720521628,False,True,False,False,False,False,False,False
0,27.92,1720524096,False,True,False,False,False,False,False,False
0,32.82,1720524169,False,False,True,False,False,False,False,False
0,27.92,1720543379,False,True,False,False,False,False,False,False
0,23.02,1720609841,True,False,False,False,False,False,False,False
0,27.92,1720614533,False,True,False,False,False,False,False,False
0,32.82,1720649590,False,False,False,False,False,False,False,True
0,32.82,1720697247,False,False,False,False,False,False,True,False
0,27.92,1720716498,False,True,False,False,False,False,False,False
0,32.82,1720736533,False,False,False,False,False,False,False,True
0,23.02,1720737058,True,False,False,False,False,False,False,False
0,23.02,1720771397,False,False,False,False,True,False,False,False
0,32.82,1720784913,False,False,False,False,False,False,True,False
0,32.82,1720823605,False,False,False,False,False,False,True,False
0,32.82,1720823654,False,False,False,False,False,False,True,False
0,32.82,1720823729,False,False,False,False,False,False,True,False
0,32.82,1720867090,False,False,False,False,False,False,False,True
0,32.82,1720870898,False,False,False,False,False,False,False,True
0,23.02,1720954464,True,False,False,False,False,False,False,False
0,27.92,1720954530,False,True,False,False,False,False,False,False
0,32.82,1720954590,False,False,True,False,False,False,False,False
0,32.82,1720954674,False,False,False,False,False,False,False,True
0,23.02,1720954931,True,False,False,False,False,False,False,False
0,32.82,1720996289,False,False,False,False,False,False,False,True
0,32.82,1721028785,False,False,True,False,False,False,False,False
0,27.92,1721132617,False,True,False,False,False,False,False,False
0,32.82,1721158165,False,False,False,False,False,False,True,False
0,27.92,1721221499,False,True,False,False,False,False,False,False
0,27.92,1721301013,False,True,False,False,False,False,False,False
0,18.12,1721301083,False,False,False,False,False,True,False,False
0,23.02,1721302379,True,False,False,False,False,False,False,False
0,23.02,1721302488,True,False,False,False,False,False,False,False
0,23.02,1721302551,False,False,False,False,True,False,False,False
0,32.82,1721309013,False,False,False,False,False,False,False,True
0,32.82,1721326703,False,False,True,False,False,False,False,False
0,32.82,1721331050,False,False,False,False,False,False,False,True
0,32.82,1721337581,False,False,False,False,False,False,True,False
0,32.82,1721337719,False,False,False,False,False,False,False,True
0,32.82,1721339178,False,False,False,False,False,False,False,True
0,23.02,1721386982,True,False,False,False,False,False,False,False
0,27.92,1721387780,False,True,False,False,False,False,False,False
0,32.82,1721393917,False,False,False,False,False,False,False,True
0,27.92,1721393995,False,True,False,False,False,False,False,False
0,32.82,1721398160,False,False,False,False,False,False,False,True
0,32.82,1721398282,False,False,False,True,False,False,False,False
0,32.82,1721406979,False,False,False,False,False,False,False,True
0,32.82,1721407055,False,False,False,False,False,False,False,True
0,23.02,1721462744,True,False,False,False,False,False,False,False
0,32.82,1721462808,False,False,False,False,False,False,False,True
0,23.02,1721462871,True,False,False,False,False,False,False,False
0,32.82,1721466053,False,False,False,False,False,False,False,True
0,32.82,1721466147,False,False,False,False,False,False,False,True
0,23.02,1721471961,True,False,False,False,False,False,False,False
0,32.82,1721488509,False,False,False,False,False,False,False,True
0,32.82,1721557855,False,False,False,True,False,False,False,False
0,32.82,1721561968,False,False,True,False,False,False,False,False
0,23.02,1721568870,False,False,False,False,True,False,False,False
0,32.82,1721569351,False,False,False,False,False,False,False,True
0,23.02,1721636003,True,False,False,False,False,False,False,False
0,23.02,1721637649,True,False,False,False,False,False,False,False
0,27.92,1721643337,False,True,False,False,False,False,False,False
0,32.82,1721666677,False,False,False,False,False,False,False,True
0,32.82,1721722376,False,False,False,False,False,False,False,True
0,23.02,1721724018,True,False,False,False,False,False,False,False
0,27.92,1721724293,False,True,False,False,False,False,False,False
0,32.82,1721724565,False,False,False,True,False,False,False,False
0,32.82,1721724670,False,False,False,False,False,False,False,True
0,23.02,1721725305,True,False,False,False,False,False,False,False
0,27.92,1721729016,False,True,False,False,False,False,False,False
0,27.92,1721748004,False,True,False,False,False,False,False,False
0,32.82,1721748061,False,False,False,False,False,False,False,True
0,32.82,1721768500,False,False,False,False,False,False,False,True
0,23.02,1721769793,True,False,False,False,False,False,False,False
0,23.02,1721769862,True,False,False,False,False,False,False,False
0,27.92,1721812569,False,True,False,False,False,False,False,False
0,27.92,1721813935,False,True,False,False,False,False,False,False
0,18.12,1721814877,False,False,False,False,False,True,False,False
0,32.82,1721821433,False,False,True,False,False,False,False,False
0,32.82,1721829313,False,False,False,False,False,False,False,True
0,18.12,1721832349,False,False,False,False,False,True,False,False
0,32.82,1721834310,False,False,False,False,False,False,False,True
0,32.82,1721848505,False,False,True,False,False,False,False,False
0,32.82,1721848619,False,False,True,False,False,False,False,False
0,27.92,1721855856,False,True,False,False,False,False,False,False
0,23.02,1721855921,True,False,False,False,False,False,False,False
0,23.02,1721856317,True,False,False,False,False,False,False,False
0,23.02,1721894087,True,False,False,False,False,False,False,False
0,32.82,1721897358,False,False,False,False,False,False,False,True
0,27.92,1721903384,False,True,False,False,False,False,False,False
0,23.02,1721906764,True,False,False,False,False,False,False,False
0,32.82,1721921106,False,False,True,False,False,False,False,False
0,32.82,1721935260,False,False,True,False,False,False,False,False
0,23.02,1721941561,False,False,False,False,True,False,False,False
0,18.12,1721941610,False,False,False,False,False,True,False,False
0,23.02,1721947131,False,False,False,False,True,False,False,False
0,32.82,1721947186,False,False,False,True,False,False,False,False
0,32.82,1721982781,False,False,False,False,False,False,False,True
0,27.92,1721985577,False,True,False,False,False,False,False,False
0,18.12,1721985634,False,False,False,False,False,True,False,False
0,23.02,1721986391,False,False,False,False,True,False,False,False
0,23.02,1721986456,False,False,False,False,True,False,False,False
0,32.82,1721987947,False,False,False,False,False,False,False,True
0,32.82,1721988002,False,False,False,False,False,False,False,True
0,27.92,1721994433,False,True,False,False,False,False,False,False
0,27.92,1721995621,False,True,False,False,False,False,False,False
0,32.82,1721996888,False,False,True,False,False,False,False,False
0,32.82,1721996957,False,False,True,False,False,False,False,False
0,32.82,1721999396,False,False,False,False,False,False,False,True
0,23.02,1722014609,True,False,False,False,False,False,False,False
0,32.82,1722016709,False,False,True,False,False,False,False,False
0,32.82,1722028509,False,False,False,False,False,False,False,True
0,27.92,1722034192,False,True,False,False,False,False,False,False
0,32.82,1722071356,False,False,True,False,False,False,False,False
0,27.92,1722081331,False,True,False,False,False,False,False,False
0,27.92,1722083110,False,True,False,False,False,False,False,False
0,18.12,1722083173,False,False,False,False,False,True,False,False
0,27.92,1722083603,False,True,False,False,False,False,False,False
0,18.12,1722090521,False,False,False,False,False,True,False,False
0,32.82,1722091913,False,False,False,False,False,False,False,True
0,32.82,1722099753,False,False,True,False,False,False,False,False
0,32.82,1722099819,False,False,True,False,False,False,False,False
0,27.92,1722100140,False,True,False,False,False,False,False,False
0,27.92,1722100208,False,True,False,False,False,False,False,False
0,32.82,1722113720,False,False,False,False,False,False,False,True
0,32.82,1722120983,False,False,True,False,False,False,False,False
0,18.12,1722164845,False,False,False,False,False,True,False,False
0,27.92,1722176274,False,True,False,False,False,False,False,False
0,32.82,1722176332,False,False,False,False,False,False,False,True
0,32.82,1722240726,False,False,False,False,False,False,False,True
0,23.02,1722243887,True,False,False,False,False,False,False,False
0,27.92,1722244546,False,True,False,False,False,False,False,False
0,23.02,1722244784,True,False,False,False,False,False,False,False
0,27.92,1722246684,False,True,False,False,False,False,False,False
0,32.82,1722247109,False,False,True,False,False,False,False,False
0,32.82,1722249823,False,False,False,False,False,False,True,False
0,32.82,1722249895,False,False,False,False,False,False,True,False
0,32.82,1722279991,False,False,True,False,False,False,False,False
0,23.02,1722281416,True,False,False,False,False,False,False,False
0,32.82,1722290254,False,False,False,True,False,False,False,False
0,27.92,1722325270,False,True,False,False,False,False,False,False
0,23.02,1722326707,False,False,False,False,True,False,False,False
0,32.82,1722327651,False,False,True,False,False,False,False,False
0,27.92,1722330823,False,True,False,False,False,False,False,False
0,23.02,1722334631,False,False,False,False,True,False,False,False
0,27.92,1722334774,False,True,False,False,False,False,False,False
0,32.82,1722335000,False,False,False,False,False,False,False,True
0,23.02,1722337927,True,False,False,False,False,False,False,False
0,18.12,1722337996,False,False,False,False,False,True,False,False
0,27.92,1722338081,False,True,False,False,False,False,False,False
0,27.92,1722338161,False,True,False,False,False,False,False,False
0,27.92,1722339034,False,True,False,False,False,False,False,False
0,27.92,1722339100,False,True,False,False,False,False,False,False
0,32.82,1722341287,False,False,False,False,False,False,False,True
0,27.92,1722352569,False,True,False,False,False,False,False,False
0,23.02,1722355732,False,False,False,False,True,False,False,False
0,27.92,1722355783,False,True,False,False,False,False,False,False
0,18.12,1722371059,False,False,False,False,False,True,False,False
0,27.92,1722372831,False,True,False,False,False,False,False,False
0,27.92,1722372886,False,True,False,False,False,False,False,False
0,27.92,1722373022,False,True,False,False,False,False,False,False
0,32.82,1722375199,False,False,False,False,False,False,False,True
0,23.02,1722377721,True,False,False,False,False,False,False,False
0,32.82,1722377779,False,False,True,False,False,False,False,False
0,27.92,1722412792,False,True,False,False,False,False,False,False
0,27.92,1722415061,False,True,False,False,False,False,False,False
0,27.92,1722415118,False,True,False,False,False,False,False,False
0,23.02,1722419685,True,False,False,False,False,False,False,False
0,23.02,1722419745,True,False,False,False,False,False,False,False
0,27.92,1722419895,False,True,False,False,False,False,False,False
0,32.82,1722431502,False,False,False,True,False,False,False,False
0,32.82,1722431640,False,False,False,False,False,False,False,True
0,27.92,1722432289,False,True,False,False,False,False,False,False
0,23.02,1722448086,False,False,False,False,True,False,False,False
0,32.82,1722449054,False,False,False,False,False,False,False,True
0,23.02,1722453758,False,False,False,False,True,False,False,False
0,32.82,1722454125,False,False,False,False,False,False,False,True
0,32.82,1722458802,False,False,False,True,False,False,False,False
0,23.02,1722459007,False,False,False,False,True,False,False,False
0,32.82,1722459070,False,False,False,False,False,False,False,True
0,32.82,1722459134,False,False,True,False,False,False,False,False
0,23.02,1722459215,False,False,False,False,True,False,False,False
0,27.92,1722459565,False,True,False,False,False,False,False,False
0,32.82,1722461186,False,False,False,False,False,False,False,True
0,32.82,1722462851,False,False,False,False,False,False,False,True
0,32.82,1722462916,False,False,False,False,False,False,False,True
0,27.92,1722497460,False,True,False,False,False,False,False,False
0,27.92,1722504320,False,True,False,False,False,False,False,False
0,27.92,1722510254,False,True,False,False,False,False,False,False
0,27.92,1722511366,False,True,False,False,False,False,False,False
0,23.02,1722518566,False,False,False,False,True,False,False,False
0,32.82,1722518617,False,False,True,False,False,False,False,False
0,32.82,1722520147,False,False,True,False,False,False,False,False
0,27.92,1722527023,False,True,False,False,False,False,False,False
0,27.92,1722529440,False,True,False,False,False,False,False,False
0,23.02,1722529567,True,False,False,False,False,False,False,False
0,23.02,1722533015,True,False,False,False,False,False,False,False
0,32.82,1722544888,False,False,True,False,False,False,False,False
0,27.92,1722589314,False,True,False,False,False,False,False,False
0,27.92,1722591302,False,True,False,False,False,False,False,False
0,23.02,1722596959,False,False,False,False,True,False,False,False
0,27.92,1722622115,False,True,False,False,False,False,False,False
0,32.82,1722633784,False,False,False,False,False,False,False,True
0,27.92,1722675226,False,True,False,False,False,False,False,False
0,27.92,1722677839,False,True,False,False,False,False,False,False
0,27.92,1722677921,False,True,False,False,False,False,False,False
0,27.92,1722679945,False,True,False,False,False,False,False,False
0,23.02,1722684026,False,False,False,False,True,False,False,False
0,23.02,1722684082,False,False,False,False,True,False,False,False
0,18.12,1722686196,False,False,False,False,False,True,False,False
0,27.92,1722686251,False,True,False,False,False,False,False,False
0,27.92,1722686615,False,True,False,False,False,False,False,False
0,27.92,1722704039,False,True,False,False,False,False,False,False
0,32.82,1722710322,False,False,True,False,False,False,False,False
0,32.82,1722720648,False,False,False,False,False,False,False,True
0,32.82,1722720786,False,False,False,False,False,False,False,True
0,32.82,1722759517,False,False,True,False,False,False,False,False
0,27.92,1722767871,False,True,False,False,False,False,False,False
0,32.82,1722772254,False,False,True,False,False,False,False,False
0,27.92,1722772353,False,True,False,False,False,False,False,False
0,32.82,1722785632,False,False,True,False,False,False,False,False
0,32.82,1722785705,False,False,True,False,False,False,False,False
0,23.02,1722847805,False,False,False,False,True,False,False,False
0,27.92,1722849559,False,True,False,False,False,False,False,False
0,23.02,1722856847,False,False,False,False,True,False,False,False
0,32.82,1722865522,False,False,True,False,False,False,False,False
0,32.82,1722873957,False,False,False,False,False,False,False,True
0,32.82,1722874038,False,False,False,False,False,False,False,True
0,32.82,1722879864,False,False,False,False,False,False,False,True
0,27.92,1722879932,False,True,False,False,False,False,False,False
0,32.82,1722885602,False,False,False,False,False,False,False,True
0,32.82,1722886491,False,False,False,False,False,False,False,True
0,32.82,1722890970,False,False,False,True,False,False,False,False
0,32.82,1722891021,False,False,False,True,False,False,False,False
0,27.92,1722897828,False,True,False,False,False,False,False,False
0,23.02,1722939663,False,False,False,False,True,False,False,False
0,32.82,1722940352,False,False,False,False,False,False,True,False
0,32.82,1722966049,False,False,True,False,False,False,False,False
0,32.82,1722966172,False,False,False,False,False,False,False,True
0,32.82,1722966245,False,False,False,True,False,False,False,False
0,32.82,1722971044,False,False,False,False,False,False,False,True
0,27.92,1722971123,False,True,False,False,False,False,False,False
0,32.82,1722974667,False,False,False,False,False,False,False,True
0,27.92,1723020948,False,True,False,False,False,False,False,False
0,23.02,1723032746,True,False,False,False,False,False,False,False
0,23.02,1723032820,True,False,False,False,False,False,False,False
0,18.12,1723036276,False,False,False,False,False,True,False,False
0,23.02,1723047541,True,False,False,False,False,False,False,False
0,32.82,1723059382,False,False,False,False,False,False,False,True
0,32.82,1723063209,False,False,False,True,False,False,False,False
0,32.82,1723065491,False,False,True,False,False,False,False,False
0,32.82,1723069736,False,False,False,False,False,False,False,True
0,32.82,1723069935,False,False,False,False,False,False,False,True
0,18.12,1723106796,False,False,False,False,False,True,False,False
0,23.02,1723106848,False,False,False,False,True,False,False,False
0,27.92,1723120025,False,True,False,False,False,False,False,False
0,23.02,1723120999,False,False,False,False,True,False,False,False
0,23.02,1723121054,False,False,False,False,True,False,False,False
0,32.82,1723136273,False,False,True,False,False,False,False,False
0,32.82,1723137471,False,False,True,False,False,False,False,False
0,27.92,1723152359,False,True,False,False,False,False,False,False
0,32.82,1723188922,False,False,False,False,False,False,False,True
0,23.02,1723197214,True,False,False,False,False,False,False,False
0,23.02,1723198387,False,False,False,False,True,False,False,False
0,27.92,1723199207,False,True,False,False,False,False,False,False
0,32.82,1723202888,False,False,False,False,False,False,False,True
0,23.02,1723202988,True,False,False,False,False,False,False,False
0,23.02,1723229787,True,False,False,False,False,False,False,False
0,32.82,1723230186,False,False,False,False,False,False,True,False
0,32.82,1723279004,False,False,True,False,False,False,False,False
0,27.92,1723279077,False,True,False,False,False,False,False,False
0,23.02,1723279509,False,False,False,False,True,False,False,False
0,23.02,1723290753,False,False,False,False,True,False,False,False
0,23.02,1723290863,True,False,False,False,False,False,False,False
0,32.82,1723292110,False,False,False,False,False,False,False,True
0,27.92,1723293192,False,True,False,False,False,False,False,False
0,32.82,1723305972,False,False,False,False,False,False,False,True
0,32.82,1723324608,False,False,False,True,False,False,False,False
0,32.82,1723324661,False,False,False,True,False,False,False,False
0,32.82,1723325861,False,False,False,True,False,False,False,False
0,32.82,1723369956,False,False,False,False,False,False,False,True
0,32.82,1723370023,False,False,False,False,False,False,False,True
0,27.92,1723371443,False,True,False,False,False,False,False,False
0,32.82,1723377401,False,False,True,False,False,False,False,False
0,27.92,1723377461,False,True,False,False,False,False,False,False
0,23.02,1723378819,False,False,False,False,True,False,False,False
0,32.82,1723391631,False,False,False,False,False,False,False,True
0,27.92,1723391714,False,True,False,False,False,False,False,False
0,32.82,1723391787,False,False,False,True,False,False,False,False
0,32.82,1723393655,False,False,True,False,False,False,False,False
0,18.12,1723393718,False,False,False,False,False,True,False,False
0,23.02,1723411832,False,False,False,False,True,False,False,False
0,32.82,1723412469,False,False,False,False,False,False,False,True
0,32.82,1723412590,False,False,False,False,False,False,False,True
0,32.82,1723415969,False,False,True,False,False,False,False,False
0,32.82,1723451179,False,False,False,False,False,False,True,False
0,27.92,1723461304,False,True,False,False,False,False,False,False
0,23.02,1723461569,True,False,False,False,False,False,False,False
0,32.82,1723461623,False,False,False,False,False,False,False,True
0,32.82,1723463068,False,False,False,False,False,False,False,True
0,18.12,1723471443,False,False,False,False,False,True,False,False
0,27.92,1723471506,False,True,False,False,False,False,False,False
0,27.92,1723476813,False,True,False,False,False,False,False,False
0,27.92,1723485904,False,True,False,False,False,False,False,False
0,27.92,1723497949,False,True,False,False,False,False,False,False
0,32.82,1723498658,False,False,False,False,False,False,False,True
0,32.82,1723503500,False,False,True,False,False,False,False,False
0,32.82,1723503558,False,False,True,False,False,False,False,False
0,27.92,1723538670,False,True,False,False,False,False,False,False
0,27.92,1723540461,False,True,False,False,False,False,False,False
0,27.92,1723542356,False,True,False,False,False,False,False,False
0,23.02,1723545728,False,False,False,False,True,False,False,False
0,32.82,1723550387,False,False,False,False,False,False,False,True
0,27.92,1723554101,False,True,False,False,False,False,False,False
0,32.82,1723560339,False,False,False,False,False,False,False,True
0,32.82,1723564076,False,False,True,False,False,False,False,False
0,27.92,1723564529,False,True,False,False,False,False,False,False
0,32.82,1723580974,False,False,False,False,False,False,False,True
0,32.82,1723581037,False,False,False,True,False,False,False,False
0,32.82,1723581862,False,False,True,False,False,False,False,False
0,23.02,1723582844,False,False,False,False,True,False,False,False
0,32.82,1723620948,False,False,False,False,False,False,False,True
0,32.82,1723621015,False,False,True,False,False,False,False,False
0,23.02,1723630169,False,False,False,False,True,False,False,False
0,18.12,1723635547,False,False,False,False,False,True,False,False
0,23.02,1723639756,True,False,False,False,False,False,False,False
0,23.02,1723639864,True,False,False,False,False,False,False,False
0,32.82,1723648887,False,False,False,False,False,False,False,True
0,23.02,1723656262,True,False,False,False,False,False,False,False
0,23.02,1723659003,False,False,False,False,True,False,False,False
0,27.92,1723661958,False,True,False,False,False,False,False,False
0,32.82,1723664091,False,False,False,False,False,False,False,True
0,23.02,1723664148,False,False,False,False,True,False,False,False
0,32.82,1723671693,False,False,False,False,False,False,False,True
0,23.02,1723714571,False,False,False,False,True,False,False,False
0,32.82,1723714622,False,False,True,False,False,False,False,False
0,32.82,1723714684,False,False,False,False,False,False,True,False
0,32.82,1723714729,False,False,False,False,False,False,False,True
0,32.82,1723725517,False,False,False,False,False,False,False,True
0,32.82,1723729693,False,False,False,False,False,False,False,True
0,23.02,1723731468,True,False,False,False,False,False,False,False
0,18.12,1723731530,False,False,False,False,False,True,False,False
0,27.92,1723744432,False,True,False,False,False,False,False,False
0,32.82,1723749058,False,False,False,False,False,False,True,False
0,27.92,1723749114,False,True,False,False,False,False,False,False
0,27.92,1723750890,False,True,False,False,False,False,False,False
0,23.02,1723750957,True,False,False,False,False,False,False,False
0,32.82,1723754441,False,False,True,False,False,False,False,False
0,18.12,1723757720,False,False,False,False,False,True,False,False
0,27.92,1723757771,False,True,False,False,False,False,False,False
0,32.82,1723811356,False,False,False,False,False,False,False,True
0,23.02,1723812857,True,False,False,False,False,False,False,False
0,27.92,1723815372,False,True,False,False,False,False,False,False
0,18.12,1723821531,False,False,False,False,False,True,False,False
0,18.12,1723821579,False,False,False,False,False,True,False,False
0,27.92,1723886213,False,True,False,False,False,False,False,False
0,32.82,1723886288,False,False,True,False,False,False,False,False
0,27.92,1723892021,False,True,False,False,False,False,False,False
0,23.02,1723895921,False,False,False,False,True,False,False,False
0,23.02,1723895968,False,False,False,False,True,False,False,False
0,27.92,1723900720,False,True,False,False,False,False,False,False
0,23.02,1723912314,False,False,False,False,True,False,False,False
0,32.82,1723912428,False,False,False,False,False,False,False,True
0,32.82,1723920538,False,False,True,False,False,False,False,False
0,27.92,1723929536,False,True,False,False,False,False,False,False
0,32.82,1723934559,False,False,False,False,False,False,False,True
0,32.82,1723968582,False,False,True,False,False,False,False,False
0,32.82,1723969925,False,False,True,False,False,False,False,False
0,23.02,1723970466,False,False,False,False,True,False,False,False
